experiment_id,site_id,pond_id,strain_id,date,afdw_g_l,source_target_rows,duration_days,depth_cm,nitrate_mg_l,ammonium_mg_l,phosphorus_mg_l,sensor_ph,water_temp_avg_c,water_temp_max_c,water_temp_min_c,conductivity_reported_ms_cm,do_mg_l,do_pct_sat,salinity_g_l,par_umol_m2_s,instrument_join,air_temp_c,relative_humidity_pct,global_light_w_m2,wind_km_h,precipitation_cm,weather_join,day_of_year_sin,day_of_year_cos
APR032014,FA,P4,KA32,2014-05-08,0.32,1,30.75,23.5,,,,7.96,,,,57449.31,8.5,131.81,38.23,,both,26.46,54.69,311.62,2.41,0.0,both,0.8073707443023492,-0.5900444739548627
APR032014,FA,P5,KA32,2014-05-08,0.36,1,30.75,24.0,,,,7.87,25.91,30.7,22.6,56802.74,7.46,115.23,37.75,,both,26.46,54.69,311.62,2.41,0.0,both,0.8073707443023492,-0.5900444739548627
APR032014,FA,P6,KA32,2014-05-08,0.31,1,30.75,23.8,,,,7.85,26.62,32.3,22.6,56799.66,8.55,134.0,37.74,,both,26.46,54.69,311.62,2.41,0.0,both,0.8073707443023492,-0.5900444739548627
APR032014,ASU,P1,KA32,2014-05-09,0.18,1,35.66,24.0,48.97,,4.83,7.92,19.08,24.2,12.7,52234.62,8.65,115.79,34.42,,both,,,,,,left_only,0.7971015927871943,-0.6038452208771035
APR032014,ASU,P2,KA32,2014-05-09,0.325,2,35.685,24.0,47.62,,3.755,7.93,19.55,24.8,12.6,53320.45,7.83,106.64,35.22,,both,,,,,,left_only,0.7971015927871943,-0.6038452208771035
APR032014,ASU,P3,KA32,2014-05-09,0.17,1,35.66,24.0,49.53,,4.69,7.92,19.1,24.4,12.7,53085.45,8.0,107.4,35.04,,both,,,,,,left_only,0.7971015927871943,-0.6038452208771035
APR032014,ASU,P4,KA32,2014-05-09,0.33,2,35.685,24.5,46.47,,3.995,7.95,19.77,25.1,12.9,54030.94,9.21,126.21,35.74,,both,,,,,,left_only,0.7971015927871943,-0.6038452208771035
APR032014,ASU,P5,KA32,2014-05-09,0.17,1,35.66,24.0,49.13,,4.25,7.83,18.99,24.2,12.5,52803.69,8.32,111.48,34.84,,both,,,,,,left_only,0.7971015927871943,-0.6038452208771035
APR032014,ASU,P6,KA32,2014-05-09,0.32,2,35.685,24.0,42.315,,3.245,7.95,,,,53912.41,9.01,123.81,35.66,605.46,both,,,,,,left_only,0.7971015927871943,-0.6038452208771035
APR032014,CELL,P1,KA32,2014-05-09,0.09,1,23.86,,77.51,,10.95,7.77,26.69,32.16,22.97,33445.93,8.11,118.96,21.65,,both,25.83,82.61,292.69,5.57,2.18,both,0.7971015927871943,-0.6038452208771035
APR032014,CELL,P2,KA32,2014-05-09,0.155,2,23.799999999999997,26.75,41.980000000000004,,5.615,7.74,26.65,32.18,23.08,51102.04,9.15,140.29,33.5,,both,25.83,82.61,292.69,5.57,2.18,both,0.7971015927871943,-0.6038452208771035
APR032014,CELL,P3,KA32,2014-05-09,0.09,1,23.86,,77.23,,11.01,7.81,26.71,32.3,22.99,33474.19,7.67,112.19,21.67,603.21,both,25.83,82.61,292.69,5.57,2.18,both,0.7971015927871943,-0.6038452208771035
APR032014,CELL,P4,KA32,2014-05-09,0.12,2,23.799999999999997,27.25,42.225,,6.8100000000000005,7.7,27.72,34.11,23.47,50270.73,6.22,96.34,32.88,,both,25.83,82.61,292.69,5.57,2.18,both,0.7971015927871943,-0.6038452208771035
APR032014,CELL,P5,KA32,2014-05-09,0.11,2,23.799999999999997,27.25,42.17,,6.535,7.7,27.17,33.39,23.11,51061.22,7.0,108.14,33.47,,both,25.83,82.61,292.69,5.57,2.18,both,0.7971015927871943,-0.6038452208771035
APR032014,CELL,P6,KA32,2014-05-09,0.195,2,23.799999999999997,26.75,60.255,,7.640000000000001,7.72,26.96,32.92,23.13,53160.06,6.58,102.38,35.01,,both,25.83,82.61,292.69,5.57,2.18,both,0.7971015927871943,-0.6038452208771035
APR032014,CP,P1,KA32,2014-05-09,0.19,1,34.77,24.6,7.42,,0.5,7.94,17.77,23.1,13.8,54.52,10.23,135.98,36.12,,both,14.57,75.21,309.33,1.48,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,CP,P2,KA32,2014-05-09,0.19,1,34.77,24.8,8.44,,0.42,7.91,17.59,23.2,12.9,56.68,8.76,117.29,37.73,,both,14.57,75.21,309.33,1.48,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,CP,P3,KA32,2014-05-09,0.18,1,34.77,24.5,7.78,,0.47,7.95,17.32,22.8,12.5,47.64,8.82,112.4,31.08,,both,14.57,75.21,309.33,1.48,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,CP,P4,KA32,2014-05-09,0.215,2,34.790000000000006,24.7,22.78,,1.53,9.82,16.94,22.7,-0.1,46.0,7.1,89.67,30.04,,both,14.57,75.21,309.33,1.48,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,CP,P5,KA32,2014-05-09,0.25,2,34.790000000000006,24.7,21.284999999999997,,1.835,7.71,17.57,22.9,12.5,47.35,7.52,97.12,31.06,,both,14.57,75.21,309.33,1.48,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,CP,P6,KA32,2014-05-09,0.25,2,34.790000000000006,24.8,16.895,,0.495,7.71,17.72,23.7,12.6,48.6,8.93,116.14,32.01,,both,14.57,75.21,309.33,1.48,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,FA,P1,KA32,2014-05-09,0.32499999999999996,2,31.775,23.7,98.0,,9.05,8.23,25.75,30.2,22.6,56529.28,7.5,115.14,37.56,663.86,both,26.48,55.81,299.83,3.59,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,FA,P2,KA32,2014-05-09,0.31,1,31.74,23.3,70.0,,6.8,,,,,,,,,,left_only,26.48,55.81,299.83,3.59,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,FA,P3,KA32,2014-05-09,0.37,2,31.775,23.6,99.0,,8.45,7.94,25.18,30.1,22.6,53940.88,8.32,125.16,35.63,,both,26.48,55.81,299.83,3.59,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,FA,P4,KA32,2014-05-09,0.32,1,31.74,23.6,106.0,,12.0,7.93,,,,56578.24,8.18,124.39,37.6,,both,26.48,55.81,299.83,3.59,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,FA,P5,KA32,2014-05-09,0.32499999999999996,2,31.775,23.7,99.5,,12.6,7.86,25.56,29.8,22.6,56573.33,7.67,117.43,37.59,,both,26.48,55.81,299.83,3.59,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,FA,P6,KA32,2014-05-09,0.31,1,31.74,23.3,101.0,,5.1,7.86,26.25,31.3,22.6,55228.41,8.53,131.52,36.57,,both,26.48,55.81,299.83,3.59,0.0,both,0.7971015927871943,-0.6038452208771035
APR032014,GT,P1,KA32,2014-05-09,0.215,2,30.765,25.0,,,,5.75,22.01,24.6,19.8,36526.85,8.01,106.12,23.27,198.01,both,21.06,74.98,105.66,11.41,0.89,both,0.7971015927871943,-0.6038452208771035
APR032014,GT,P2,KA32,2014-05-09,0.255,2,30.765,25.0,,,,7.85,21.99,24.6,19.8,37038.48,9.58,127.29,23.67,,both,21.06,74.98,105.66,11.41,0.89,both,0.7971015927871943,-0.6038452208771035
APR032014,GT,P3,KA32,2014-05-09,0.245,2,30.765,25.0,,,,7.92,20.09,22.5,17.9,39338.97,9.52,122.83,25.22,,both,21.06,74.98,105.66,11.41,0.89,both,0.7971015927871943,-0.6038452208771035
APR032014,GT,P4,KA32,2014-05-09,0.30000000000000004,2,30.765,25.0,,,,7.9,,,,43592.85,8.9,120.09,28.14,,both,21.06,74.98,105.66,11.41,0.89,both,0.7971015927871943,-0.6038452208771035
APR032014,GT,P5,KA32,2014-05-09,0.30000000000000004,2,30.765,25.0,,,,7.94,21.94,24.1,20.2,43565.54,7.47,100.89,28.12,,both,21.06,74.98,105.66,11.41,0.89,both,0.7971015927871943,-0.6038452208771035
APR032014,GT,P6,KA32,2014-05-09,0.305,2,30.765,25.0,,,,7.91,21.85,24.1,20.1,44244.3,7.25,97.99,28.61,,both,21.06,74.98,105.66,11.41,0.89,both,0.7971015927871943,-0.6038452208771035
APR032014,ASU,P1,KA32,2014-05-10,0.23,1,36.62,24.2,47.6,,4.22,7.96,19.45,25.9,13.2,52839.79,8.75,119.16,34.86,,both,,,,,,left_only,0.7865965660866021,-0.6174672802835514
APR032014,ASU,P2,KA32,2014-05-10,0.33,1,36.62,24.2,46.97,,3.66,7.93,19.67,26.3,13.1,53697.16,7.79,106.71,35.5,,both,,,,,,left_only,0.7865965660866021,-0.6174672802835514
APR032014,ASU,P3,KA32,2014-05-10,0.23,1,36.62,24.1,41.0,,3.67,7.96,19.61,26.0,13.3,52508.39,8.11,110.46,34.61,,both,,,,,,left_only,0.7865965660866021,-0.6174672802835514
APR032014,ASU,P4,KA32,2014-05-10,0.33,1,36.62,24.2,45.33,,3.83,7.95,19.88,26.5,13.4,54064.07,9.17,126.04,35.77,,both,,,,,,left_only,0.7865965660866021,-0.6174672802835514
APR032014,ASU,P5,KA32,2014-05-10,0.22,1,36.62,24.2,40.87,,3.75,7.86,19.41,25.8,13.1,51897.58,8.53,115.3,34.17,,both,,,,,,left_only,0.7865965660866021,-0.6174672802835514
APR032014,ASU,P6,KA32,2014-05-10,0.33,1,36.62,24.0,45.7,,3.55,7.92,,,,53009.84,9.19,126.03,34.99,692.19,both,,,,,,left_only,0.7865965660866021,-0.6174672802835514
APR032014,ASU,P1,KA32,2014-05-12,0.36,1,38.67,21.75,38.1,,2.62,7.94,17.82,25.1,11.0,54658.16,8.1,107.99,36.18,,both,,,,,,left_only,0.7648913904341226,-0.6441592666722685
APR032014,ASU,P2,KA32,2014-05-12,0.365,2,38.695,22.0,53.835,,4.05,7.91,18.4,25.9,11.0,53786.48,8.0,107.87,35.54,,both,,,,,,left_only,0.7648913904341226,-0.6441592666722685
APR032014,ASU,P3,KA32,2014-05-12,0.35,1,38.67,22.5,37.7,,2.18,7.95,17.84,25.2,11.2,54566.01,7.65,101.88,36.11,,both,,,,,,left_only,0.7648913904341226,-0.6441592666722685
APR032014,ASU,P4,KA32,2014-05-12,0.37,2,38.695,22.25,57.015,,4.029999999999999,7.94,18.62,26.1,11.2,54297.7,9.03,122.2,35.92,,both,,,,,,left_only,0.7648913904341226,-0.6441592666722685
APR032014,ASU,P5,KA32,2014-05-12,0.34,1,38.67,22.75,38.63,,2.35,7.87,17.58,24.8,11.1,54374.16,7.97,105.57,35.96,,both,,,,,,left_only,0.7648913904341226,-0.6441592666722685
APR032014,ASU,P6,KA32,2014-05-12,0.385,2,38.695,22.5,58.715,,3.91,7.9,,,,53389.86,9.04,121.71,35.24,691.67,both,,,,,,left_only,0.7648913904341226,-0.6441592666722685
APR032014,CELL,P1,KA32,2014-05-12,0.21,1,26.74,23.0,65.89,,7.67,7.75,24.87,30.05,20.46,47081.09,9.98,145.49,30.62,,both,25.35,75.66,285.97,3.1,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,CELL,P2,KA32,2014-05-12,0.19,1,26.74,22.75,30.52,,4.05,7.61,25.01,30.22,20.53,52788.51,7.2,108.07,34.78,,both,25.35,75.66,285.97,3.1,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,CELL,P3,KA32,2014-05-12,0.21,1,26.74,23.0,66.4,,8.0,7.73,25.04,30.36,20.45,46643.08,9.59,139.74,30.29,570.77,both,25.35,75.66,285.97,3.1,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,CELL,P4,KA32,2014-05-12,0.17,1,26.74,23.25,37.05,,4.92,7.76,25.86,31.77,20.61,51777.44,8.68,131.63,34.02,,both,25.35,75.66,285.97,3.1,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,CELL,P5,KA32,2014-05-12,0.17,1,26.74,23.0,34.01,,4.48,7.78,25.85,32.12,20.28,50143.36,10.16,153.15,32.83,,both,25.35,75.66,285.97,3.1,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,CELL,P6,KA32,2014-05-12,0.18,1,26.74,23.0,65.67,,7.83,7.78,25.47,31.25,20.35,53706.98,8.31,125.95,35.45,,both,25.35,75.66,285.97,3.1,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,CP,P1,KA32,2014-05-12,0.3,1,37.77,24.5,14.85,,0.53,7.94,17.12,24.5,10.5,54.75,9.52,124.64,36.23,,both,20.88,27.12,342.5,1.58,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,CP,P2,KA32,2014-05-12,0.31,1,37.77,24.5,15.85,,0.36,7.95,17.18,24.4,10.5,56.82,8.02,106.02,37.77,,both,20.88,27.12,342.5,1.58,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,CP,P3,KA32,2014-05-12,0.3,1,37.77,24.25,15.42,,0.4,7.93,16.96,23.9,10.4,50.56,8.22,105.75,33.21,,both,20.88,27.12,342.5,1.58,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,CP,P4,KA32,2014-05-12,0.19,2,37.790000000000006,24.5,25.725,,3.2,7.87,17.25,24.5,9.8,48.77,7.2,91.36,31.86,,both,20.88,27.12,342.5,1.58,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,CP,P5,KA32,2014-05-12,0.28500000000000003,2,37.790000000000006,24.0,24.015,,2.6,7.93,17.45,24.7,10.2,50.96,8.76,114.24,33.44,,both,20.88,27.12,342.5,1.58,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,CP,P6,KA32,2014-05-12,0.265,2,37.790000000000006,24.5,16.615000000000002,,1.1300000000000001,7.88,17.52,24.6,10.3,53.17,9.58,126.48,35.06,,both,20.88,27.12,342.5,1.58,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,FA,P1,KA32,2014-05-12,0.405,2,34.825,22.25,69.5,,,7.9,25.82,30.7,22.4,57736.08,7.06,109.42,38.46,641.05,both,25.82,54.02,219.77,2.48,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,FA,P2,KA32,2014-05-12,0.405,2,34.825,22.0,74.5,,,,,,,,,,,,left_only,25.82,54.02,219.77,2.48,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,FA,P3,KA32,2014-05-12,0.425,2,34.825,22.5,68.0,,,7.96,26.18,31.7,22.4,55550.78,8.27,127.77,36.81,,both,25.82,54.02,219.77,2.48,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,FA,P4,KA32,2014-05-12,0.315,2,34.825,22.0,57.2,,,7.95,,,,56584.44,7.17,111.42,37.59,,both,25.82,54.02,219.77,2.48,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,FA,P5,KA32,2014-05-12,0.385,2,34.825,22.0,66.0,,,7.88,26.13,31.5,22.4,57905.18,7.68,119.67,38.58,,both,25.82,54.02,219.77,2.48,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,FA,P6,KA32,2014-05-12,0.33,2,34.825,22.5,72.0,,,7.91,26.58,32.0,22.4,56270.1,8.74,137.35,37.37,,both,25.82,54.02,219.77,2.48,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,GT,P1,KA32,2014-05-12,0.12,1,33.7,26.7,64.67,,,7.75,24.79,28.5,20.9,36829.14,8.11,112.58,23.29,409.93,both,24.63,66.61,235.47,4.69,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,GT,P2,KA32,2014-05-12,0.19,1,33.7,26.6,43.67,,,7.89,24.78,28.5,21.0,38379.76,9.78,136.71,24.37,,both,24.63,66.61,235.47,4.69,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,GT,P3,KA32,2014-05-12,0.18,1,33.7,26.8,28.0,,,7.94,22.77,26.5,18.9,38557.96,9.33,125.77,24.54,,both,24.63,66.61,235.47,4.69,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,GT,P4,KA32,2014-05-12,0.28,2,33.735,26.9,35.83,,,7.92,,,,42683.93,9.41,135.17,27.42,,both,24.63,66.61,235.47,4.69,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,GT,P5,KA32,2014-05-12,0.28500000000000003,2,33.735,26.9,40.5,,,7.96,25.26,29.3,21.1,41960.13,5.74,81.75,26.93,,both,24.63,66.61,235.47,4.69,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,GT,P6,KA32,2014-05-12,0.29000000000000004,2,33.735,26.9,56.165,,,7.94,25.23,29.5,21.0,42555.0,7.89,113.0,27.33,,both,24.63,66.61,235.47,4.69,0.0,both,0.7648913904341226,-0.6441592666722685
APR032014,ASU,P1,KA32,2014-05-14,0.265,2,40.769999999999996,23.5,45.05,,3.92,7.96,21.98,38.0,12.7,46241.56,9.61,134.42,30.4,,both,,,,,,left_only,0.742280907086982,-0.6700888411055113
APR032014,ASU,P2,KA32,2014-05-14,0.335,2,40.769999999999996,23.5,51.45,,4.34,7.98,19.45,26.1,12.6,51638.2,9.24,125.05,33.95,,both,,,,,,left_only,0.742280907086982,-0.6700888411055113
APR032014,ASU,P3,KA32,2014-05-14,0.27,2,40.769999999999996,23.5,46.385000000000005,,3.6950000000000003,7.89,21.63,35.2,12.8,46687.15,8.79,122.64,30.71,,both,,,,,,left_only,0.742280907086982,-0.6700888411055113
APR032014,ASU,P4,KA32,2014-05-14,0.33999999999999997,2,40.769999999999996,23.5,51.25,,3.99,7.97,19.74,26.6,12.8,51937.13,8.09,109.94,34.17,,both,,,,,,left_only,0.742280907086982,-0.6700888411055113
APR032014,ASU,P5,KA32,2014-05-14,0.26,2,40.769999999999996,23.5,46.285000000000004,,3.9250000000000003,7.84,21.42,37.5,12.7,46200.04,7.38,101.82,30.31,,both,,,,,,left_only,0.742280907086982,-0.6700888411055113
APR032014,ASU,P6,KA32,2014-05-14,0.345,2,40.769999999999996,23.5,48.379999999999995,,2.88,7.96,,,,49847.76,10.66,144.07,32.64,695.56,both,,,,,,left_only,0.742280907086982,-0.6700888411055113
APR032014,CELL,P1,KA32,2014-05-14,0.3,1,28.74,24.25,56.02,,6.32,7.82,24.39,27.18,22.28,47649.99,8.73,125.49,31.03,,both,23.72,89.12,138.69,4.53,0.1,both,0.742280907086982,-0.6700888411055113
APR032014,CELL,P2,KA32,2014-05-14,0.19,2,28.759999999999998,24.25,43.165,,5.795,7.71,24.55,27.4,22.3,52520.1,8.33,123.15,34.6,,both,23.72,89.12,138.69,4.53,0.1,both,0.742280907086982,-0.6700888411055113
APR032014,CELL,P3,KA32,2014-05-14,0.31,1,28.74,24.25,56.05,,6.39,7.87,24.26,27.15,22.2,47982.64,8.52,122.42,31.27,318.4,both,23.72,89.12,138.69,4.53,0.1,both,0.742280907086982,-0.6700888411055113
APR032014,CELL,P4,KA32,2014-05-14,0.225,2,28.759999999999998,24.25,43.84,,5.555,7.81,25.17,28.62,22.59,52789.37,7.56,113.12,34.79,,both,23.72,89.12,138.69,4.53,0.1,both,0.742280907086982,-0.6700888411055113
APR032014,CELL,P5,KA32,2014-05-14,0.25,2,28.759999999999998,24.5,39.575,,4.970000000000001,7.83,24.71,27.85,22.32,51933.82,9.17,135.64,34.16,,both,23.72,89.12,138.69,4.53,0.1,both,0.742280907086982,-0.6700888411055113
APR032014,CELL,P6,KA32,2014-05-14,0.27,1,28.74,24.5,54.37,,6.08,7.85,24.44,27.41,22.35,52473.19,7.53,110.63,34.61,,both,23.72,89.12,138.69,4.53,0.1,both,0.742280907086982,-0.6700888411055113
APR032014,CP,P1,KA32,2014-05-14,0.22499999999999998,2,39.81,24.0,26.79,,6.324999999999999,7.87,22.17,30.1,13.1,50.93,9.48,136.18,33.57,0.0,both,23.27,17.75,346.33,1.65,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,CP,P2,KA32,2014-05-14,0.22999999999999998,2,39.81,24.5,22.65,,6.25,7.94,21.91,30.0,13.0,53.88,8.21,118.5,35.61,,both,23.27,17.75,346.33,1.65,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,CP,P3,KA32,2014-05-14,0.225,2,39.81,24.5,25.560000000000002,,6.075,7.9,21.61,29.8,12.9,52.36,8.21,117.14,34.6,,both,23.27,17.75,346.33,1.65,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,CP,P4,KA32,2014-05-14,0.20500000000000002,2,39.81,24.0,29.66,,2.91,7.88,20.06,27.7,12.5,50.51,8.08,110.2,33.23,,both,23.27,17.75,346.33,1.65,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,CP,P5,KA32,2014-05-14,0.29500000000000004,2,39.81,24.0,29.15,,2.855,7.93,20.38,28.2,12.8,50.53,8.23,113.09,33.14,,both,23.27,17.75,346.33,1.65,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,CP,P6,KA32,2014-05-14,0.27,2,39.81,24.5,22.7,,2.065,7.91,20.53,28.0,12.8,52.95,8.33,115.83,34.97,,both,23.27,17.75,346.33,1.65,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,FA,P1,KA32,2014-05-14,0.37,2,36.775,24.3,74.5,,12.725,7.9,26.26,30.7,23.6,57112.09,6.9,107.55,37.99,672.49,both,26.91,46.6,270.66,4.18,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,FA,P2,KA32,2014-05-14,0.27,1,36.75,24.3,119.5,,15.5,,,,,,,,,,left_only,26.91,46.6,270.66,4.18,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,FA,P3,KA32,2014-05-14,0.395,2,36.775,24.4,76.75,,12.9,7.96,26.3,30.8,23.6,55234.79,8.36,129.18,36.57,,both,26.91,46.6,270.66,4.18,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,FA,P4,KA32,2014-05-14,0.26,1,36.75,24.8,87.0,,13.0,7.94,,,,56407.04,6.5,101.03,37.44,,both,26.91,46.6,270.66,4.18,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,FA,P5,KA32,2014-05-14,0.395,2,36.775,24.6,81.0,,12.725,7.88,26.18,30.7,23.6,58261.27,7.49,116.94,38.85,,both,26.91,46.6,270.66,4.18,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,FA,P6,KA32,2014-05-14,0.26,1,36.75,24.3,109.0,,13.5,7.87,26.82,31.8,23.6,57619.43,8.51,134.14,38.35,,both,26.91,46.6,270.66,4.18,0.0,both,0.742280907086982,-0.6700888411055113
APR032014,GT,P1,KA32,2014-05-14,0.26,1,35.7,25.3,94.33,,,7.69,22.94,32.6,19.4,35486.74,3.59,46.32,22.64,362.06,both,21.87,73.56,216.13,11.68,3.12,both,0.742280907086982,-0.6700888411055113
APR032014,GT,P2,KA32,2014-05-14,0.29,1,35.7,25.4,96.67,,,7.91,22.94,32.1,19.4,39120.11,9.12,123.91,24.98,,both,21.87,73.56,216.13,11.68,3.12,both,0.742280907086982,-0.6700888411055113
APR032014,GT,P3,KA32,2014-05-14,0.28,1,35.7,25.4,100.33,,,7.95,20.87,28.3,17.4,38711.07,8.87,115.7,24.69,,both,21.87,73.56,216.13,11.68,3.12,both,0.742280907086982,-0.6700888411055113
APR032014,GT,P4,KA32,2014-05-14,0.28,2,35.735,25.0,104.66499999999999,,,,,,,,,,,,left_only,21.87,73.56,216.13,11.68,3.12,both,0.742280907086982,-0.6700888411055113
APR032014,GT,P5,KA32,2014-05-14,0.29500000000000004,2,35.735,25.0,87.5,,,7.91,23.69,28.7,19.7,43468.23,5.33,74.54,28.03,,both,21.87,73.56,216.13,11.68,3.12,both,0.742280907086982,-0.6700888411055113
APR032014,GT,P6,KA32,2014-05-14,0.31,2,35.735,25.0,66.5,,,7.93,23.83,31.2,19.7,43787.88,7.97,112.17,28.26,,both,21.87,73.56,216.13,11.68,3.12,both,0.742280907086982,-0.6700888411055113
APR032014,CELL,P2,KA32,2014-05-15,0.24,1,30.0,,40.51,,5.6,7.82,25.69,33.8,22.3,31042.68,6.84,96.54,20.38,,both,25.29,83.93,251.26,7.41,0.0,both,0.7306444969184916,-0.6827580970759147
APR032014,CELL,P4,KA32,2014-05-15,0.26,1,30.0,,39.32,,5.27,7.84,26.73,35.79,22.69,32202.69,7.25,106.29,21.13,,both,25.29,83.93,251.26,7.41,0.0,both,0.7306444969184916,-0.6827580970759147
APR032014,CELL,P5,KA32,2014-05-15,0.29,1,30.0,,35.21,,4.46,7.87,26.15,32.45,22.3,31308.17,7.22,102.87,20.52,,both,25.29,83.93,251.26,7.41,0.0,both,0.7306444969184916,-0.6827580970759147
APR032014,ASU,P1,KA32,2014-05-16,0.16,1,42.67,23.75,56.57,,4.96,7.96,21.95,28.7,14.8,51432.54,10.1,142.56,33.81,,both,,,,,,left_only,0.7187918772884232,-0.6952253139408722
APR032014,ASU,P2,KA32,2014-05-16,0.27,2,42.7,23.5,45.215,,3.865,7.99,22.73,29.6,14.7,51669.42,8.43,121.32,33.97,,both,,,,,,left_only,0.7187918772884232,-0.6952253139408722
APR032014,ASU,P3,KA32,2014-05-16,0.16,1,42.67,23.5,54.27,,5.18,7.97,22.13,28.8,15.0,51685.07,8.59,121.46,33.99,,both,,,,,,left_only,0.7187918772884232,-0.6952253139408722
APR032014,ASU,P4,KA32,2014-05-16,0.28,2,42.7,23.5,43.5,,3.7,7.98,22.99,29.9,15.1,51567.3,7.62,109.82,33.89,,both,,,,,,left_only,0.7187918772884232,-0.6952253139408722
APR032014,ASU,P5,KA32,2014-05-16,0.16,1,42.67,23.5,54.4,,3.99,7.89,21.82,28.5,14.8,44117.63,8.92,120.54,28.55,,both,,,,,,left_only,0.7187918772884232,-0.6952253139408722
APR032014,ASU,P6,KA32,2014-05-16,0.285,2,42.7,23.75,37.435,,3.145,7.96,,,,49818.08,9.88,141.67,32.61,692.07,both,,,,,,left_only,0.7187918772884232,-0.6952253139408722
APR032014,CELL,P1,KA32,2014-05-16,0.175,2,30.82,15.25,52.84,,7.76,7.65,25.85,30.82,22.28,50465.13,5.75,86.69,33.11,,both,26.07,78.18,328.97,4.65,0.0,both,0.7187918772884232,-0.6952253139408722
APR032014,CELL,P2,KA32,2014-05-16,0.21,1,30.9,18.75,50.89,,7.7,7.77,26.1,31.03,22.95,27417.35,5.38,74.69,17.85,,both,26.07,78.18,328.97,4.65,0.0,both,0.7187918772884232,-0.6952253139408722
APR032014,CELL,P3,KA32,2014-05-16,0.195,2,30.82,15.25,52.16,,7.6,7.69,26.18,31.22,22.23,48738.52,5.99,90.23,31.97,658.27,both,26.07,78.18,328.97,4.65,0.0,both,0.7187918772884232,-0.6952253139408722
APR032014,CELL,P4,KA32,2014-05-16,0.22,1,30.9,18.75,48.79,,7.29,7.83,27.35,32.18,23.45,26909.24,5.55,79.31,17.5,,both,26.07,78.18,328.97,4.65,0.0,both,0.7187918772884232,-0.6952253139408722
APR032014,CELL,P5,KA32,2014-05-16,0.17,1,30.9,18.75,48.44,,7.44,7.94,27.52,32.84,23.07,13747.48,6.11,83.82,8.88,,both,26.07,78.18,328.97,4.65,0.0,both,0.7187918772884232,-0.6952253139408722
APR032014,CELL,P6,KA32,2014-05-16,0.15,2,30.82,15.375,51.705,,7.605,7.63,26.53,32.39,22.29,52449.91,4.89,75.25,34.55,,both,26.07,78.18,328.97,4.65,0.0,both,0.7187918772884232,-0.6952253139408722
APR032014,CP,P1,KA32,2014-05-16,0.17,1,41.79,24.0,30.21,,5.5,7.91,18.42,24.4,13.5,51.33,9.04,118.85,33.75,0.0,both,19.27,50.33,338.96,1.29,0.0,both,0.7187918772884232,-0.6952253139408722
APR032014,CP,P2,KA32,2014-05-16,0.19,1,41.79,24.0,90.69,,5.76,7.95,18.44,24.5,13.5,53.83,8.71,116.69,35.6,,both,19.27,50.33,338.96,1.29,0.0,both,0.7187918772884232,-0.6952253139408722
